Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Cli, 13, 90%, Fastazi-S, 0.8999999999999996, 63.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 90%, Fastazi-P, 0.8999999999999996, 63.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 13, 90%, Random, 0.8999999999999996, 63.0, 0.38201058201058197, 0.4304761904761905, NA, NA, 4, 0, 26
Cli, 13, 100%, Ekstazi+random, 1.0, 70.0, 0.5952380952380952, 0.5952380952380952, 28.833333333333332, 0.4119047619047619, 0, 1, 30
Cli, 13, 100%, FAST-pw, 1.0, 70.0, 0.03571428571428571, 0.03571428571428571, 68.0, 0.9714285714285714, 0, 1, 30
Cli, 13, 100%, Fastazi-S, 1.0, 70.0, 0.03571428571428571, 0.03571428571428571, 68.0, 0.9714285714285714, 0, 1, 30
Cli, 13, 100%, Fastazi-P, 1.0, 70.0, 0.03571428571428571, 0.03571428571428571, 68.0, 0.9714285714285714, 0, 1, 30
Cli, 13, 100%, Random, 1.0, 70.0, 0.43523809523809537, 0.43523809523809537, 40.03333333333333, 0.5719047619047618, 0, 1, 30
Cli, 14, 10%, Ekstazi+random, 0.08333333333333333, 6.0, 0.02222222222222222, 0.06296296296296296, NA, NA, 28, 0, 2
Cli, 14, 10%, FAST-pw, 0.08333333333333333, 6.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 10%, Fastazi-S, 0.08333333333333333, 6.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 10%, Fastazi-P, 0.08333333333333333, 6.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 10%, Random, 0.08333333333333333, 6.0, 0.019444444444444445, 0.03217592592592593, NA, NA, 29, 0, 1
Cli, 14, 20%, Ekstazi+random, 0.16666666666666666, 12.0, 0.04861111111111111, 0.09143518518518517, NA, NA, 27, 0, 3
Cli, 14, 20%, FAST-pw, 0.16666666666666666, 12.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 20%, Fastazi-S, 0.16666666666666666, 12.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 14, 20%, Fastazi-P, 0.16666666666666666, 12.0, 0.0, 0.0, NA, NA, 30, 0, 0
